id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate
1.39142E+18,1.39142E+18,2021-05-09 10:57:17 Central Daylight Time,5/9/2021,10:57:17 AM,-500,14247096,arlogilbert,â’¶Â®ï¸â“â“ª,,Saw a Shiba Ainu in the elevator today. Made me think of #dogecoin  https://t.co/JrWwaza72Q,en,[],['https://www.cnbc.com/2021/05/08/dogecoin-price-plummets-as-elon-musk-hosts-saturday-night-live-.html'],[],0,0,2,['dogecoin'],[],https://twitter.com/arlogilbert/status/1391422028108939266,FALSE,,0,,,"32.779167,-96.808891,10000km",,,,,[],,
1.3914E+18,1.3914E+18,2021-05-09 09:11:32 Central Daylight Time,5/9/2021,9:11:32 AM,-500,25155816,richotoole,Rich O'Toole,,Happy Motherâ€™s Day!!! #DogeCoin,en,[],[],[],1,0,32,['dogecoin'],[],https://twitter.com/RichOToole/status/1391395413761134592,FALSE,https://twitter.com/ptotoole/status/1391395210865922048,0,,,"32.779167,-96.808891,10000km",,,,,[],,
1.39128E+18,1.39128E+18,2021-05-09 01:22:24 Central Daylight Time,5/9/2021,1:22:24 AM,-500,19489239,jerusalem_post,The Jerusalem Post,,"ðŸª™ The value of #dogecoin dropped sharply in early US hours on Sunday, after @Tesla chief &amp; #cryptocurrency supporter @elonmusk called it a 'hustle' during his guest-host spot on the ""Saturday Night Live"" comedy sketch TV show.   #SNLdoge â€¢ #SNLELONMUSK   https://t.co/GywFH0UOKu",en,"[{'screen_name': 'tesla', 'name': 'tesla', 'id': '13298072'}, {'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",['https://www.jpost.com/breaking-news/dogecoin-tumbles-after-elon-musk-calls-it-a-hustle-on-snl-show-667639'],[],1,5,10,"['dogecoin', 'cryptocurrency', 'snldoge', 'snlelonmusk']",[],https://twitter.com/Jerusalem_Post/status/1391277353645617152,FALSE,,0,,,"32.779167,-96.808891,10000km",,,,,[],,
1.39127E+18,1.39127E+18,2021-05-09 01:01:30 Central Daylight Time,5/9/2021,1:01:30 AM,-500,25155816,richotoole,Rich O'Toole,,What is $Doge coin???   #DogeCoin #DogeToTheMoon   Here you go ðŸŽ¥:  https://t.co/9jZj36nZcT,en,[],[],[],2,11,40,"['dogecoin', 'dogetothemoon']",['doge'],https://twitter.com/RichOToole/status/1391272093900288006,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1391271985284538372/pu/img/y6gpG6HT4qBAAsHd.jpg,,"32.779167,-96.808891,10000km",,,,,[],,
1.39127E+18,1.39127E+18,2021-05-09 00:46:26 Central Daylight Time,5/9/2021,12:46:26 AM,-500,96040215,russellhantz,Russell Hantz,,This isnâ€™t going away yall! #ADA #XRP #XLM #dogecoin #Ethereum #altcoin   https://t.co/qD8PKtVQxs,en,[],['https://vm.tiktok.com/ZMeb5D8XU/'],[],1,0,2,"['ada', 'xrp', 'xlm', 'dogecoin', 'ethereum', 'altcoin']",[],https://twitter.com/russellhantz/status/1391268303042236417,FALSE,,0,,,"32.779167,-96.808891,10000km",,,,,[],,
1.39126E+18,1.39126E+18,2021-05-09 00:06:59 Central Daylight Time,5/9/2021,12:06:59 AM,-500,126933196,isiahcareyfox26,Isiah Carey,,@Fox26Mike Are you hatin on #dogecoin Mike? ðŸ¤”,en,[],[],[],1,0,1,['dogecoin'],[],https://twitter.com/isiahcareyFOX26/status/1391258376043180035,FALSE,,0,,,"32.779167,-96.808891,10000km",,,,,"[{'screen_name': 'Fox26Mike', 'name': 'Mike Iscovitz', 'id': '404059812'}]",,
1.39126E+18,1.39126E+18,2021-05-09 00:02:31 Central Daylight Time,5/9/2021,12:02:31 AM,-500,404059812,fox26mike,Mike Iscovitz,,Ok. I was sort of right. It was way down. Midnight #dogecoin price: around $0.52,en,[],[],[],4,0,7,['dogecoin'],[],https://twitter.com/Fox26Mike/status/1391257248513544192,FALSE,https://twitter.com/Fox26Mike/status/1391190120322248707,0,,,"32.779167,-96.808891,10000km",,,,,[],,
1.39126E+18,1.39126E+18,2021-05-08 23:57:21 Central Daylight Time,5/8/2021,11:57:21 PM,-500,37696377,jaymichaels13,Jay Michaels,,#MileyCyrus #MileyAndMusk is to the moon! #SNL just flashed her #dogetothemoon #dogecoin #MileyOnSNL is #Queen ! #Icon &amp; one INCREDIBLE voice &amp; performer! ðŸš€ðŸš€ðŸš€ðŸš€ðŸš€ðŸš€ @MileyCyrus #Dogefather #DogecoinRise  https://t.co/1FcjCZ0y4D,en,"[{'screen_name': 'mileycyrus', 'name': 'miley ray cyrus', 'id': '268414482'}]",[],['https://pbs.twimg.com/media/E0676k4X0AEM3qD.jpg'],3,28,62,"['mileycyrus', 'mileyandmusk', 'snl', 'dogetothemoon', 'dogecoin', 'mileyonsnl', 'queen', 'icon', 'dogefather', 'dogecoinrise']",[],https://twitter.com/jaymichaels13/status/1391255952159133697,FALSE,,1,https://pbs.twimg.com/media/E0676k4X0AEM3qD.jpg,,"32.779167,-96.808891,10000km",,,,,[],,
1.39125E+18,1.39124E+18,2021-05-08 23:38:47 Central Daylight Time,5/8/2021,11:38:47 PM,-500,97832363,thetruthjackson,"Mike Jackson, Esq.",,Non-Americans are shitting on #SNL (rightfully so). And #dogecoin caught a Canelo body shot. #DogeSNL  https://t.co/IOxaelUuJu,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/E063qNIWEAADq19.jpg'],1,0,3,"['snl', 'dogecoin', 'dogesnl']",[],https://twitter.com/TheTruthJackson/status/1391251276374155266,FALSE,,1,https://pbs.twimg.com/tweet_video_thumb/E063qNIWEAADq19.jpg,,"32.779167,-96.808891,10000km",,,,,[],,
1.39125E+18,1.39125E+18,2021-05-08 23:29:37 Central Daylight Time,5/8/2021,11:29:37 PM,-500,37696377,jaymichaels13,Jay Michaels,,HUGE skit #Doge #DogeSNL #Dogefather #dogecoin #dogetothemoon #ElonMusk #ElonMuskSNL ðŸš€ðŸš€ðŸš€ðŸš€ðŸ“ˆ @ItsDogeCoin @DogecoinRise  https://t.co/XePEWgL95H,en,"[{'screen_name': 'itsdogecoin', 'name': 'dogecoin movement ðŸš€', 'id': '83202218'}, {'screen_name': 'dogecoinrise', 'name': 'dogecoin rise ðŸ•\U0001fa99ðŸ“ˆðŸš€ðŸŒ•', 'id': '1345576584204353543'}]",[],[],0,9,32,"['doge', 'dogesnl', 'dogefather', 'dogecoin', 'dogetothemoon', 'elonmusk', 'elonmusksnl']",[],https://twitter.com/jaymichaels13/status/1391248971943849985,FALSE,,1,https://pbs.twimg.com/ext_tw_video_thumb/1391248928398512128/pu/img/z6-qxH29s-EQD2e5.jpg,,"32.779167,-96.808891,10000km",,,,,[],,
1.39125E+18,1.39125E+18,2021-05-08 23:29:16 Central Daylight Time,5/8/2021,11:29:16 PM,-500,25916881,markdavis,Mark Davis,,Rescue 2: #ElonMusk as â€œfinancial expertâ€ unable to explain #Dogecoin given multiple chances.,en,[],[],[],1,0,6,"['elonmusk', 'dogecoin']",[],https://twitter.com/MarkDavis/status/1391248882286354432,FALSE,https://twitter.com/MarkDavis/status/1391246524722696194,0,,,"32.779167,-96.808891,10000km",,,,,[],,
1.39125E+18,1.39125E+18,2021-05-08 23:20:16 Central Daylight Time,5/8/2021,11:20:16 PM,-500,96040215,russellhantz,Russell Hantz,,WOW #SNL needs new writers! This show is unbearable to watch! Iâ€™m just here for the #Dogecoin comment! #DogeSNL,en,[],[],[],8,3,44,"['snl', 'dogecoin', 'dogesnl']",[],https://twitter.com/russellhantz/status/1391246616200372228,FALSE,,0,,,"32.779167,-96.808891,10000km",,,,,[],,
1.39124E+18,1.39124E+18,2021-05-08 23:13:07 Central Daylight Time,5/8/2021,11:13:07 PM,-500,25916881,markdavis,Mark Davis,,"Okay, the filmed spoof on the PA accents of #MareOfEasttown was pretty great, nice recovery after that horrid Icelandic TV thing.  And #Dogecoin no longer plunging. #SNL #ElonMusk",en,[],[],[],0,0,5,"['mareofeasttown', 'dogecoin', 'snl', 'elonmusk']",[],https://twitter.com/MarkDavis/status/1391244817636732933,FALSE,,0,,,"32.779167,-96.808891,10000km",,,,,[],,
1.39124E+18,1.39124E+18,2021-05-08 23:01:41 Central Daylight Time,5/8/2021,11:01:41 PM,-500,25916881,markdavis,Mark Davis,,"#Dogecoin dropping sharply, like 20 percent since #SNL started.  Told ya, this world is stupid weird.  It could all be back in minutes.",en,[],[],[],2,5,17,"['dogecoin', 'snl']",[],https://twitter.com/MarkDavis/status/1391241942521024514,FALSE,,0,,,"32.779167,-96.808891,10000km",,,,,[],,
1.39124E+18,1.39124E+18,2021-05-08 23:00:02 Central Daylight Time,5/8/2021,11:00:02 PM,-500,404059812,fox26mike,Mike Iscovitz,,Dudes. Seriously as expected...Robinhood is frozen right now. Amazing. #dogecoin,en,[],[],[],4,1,21,['dogecoin'],[],https://twitter.com/Fox26Mike/status/1391241524197928964,FALSE,,0,,,"32.779167,-96.808891,10000km",,,,,[],,
1.39124E+18,1.39124E+18,2021-05-08 22:55:29 Central Daylight Time,5/8/2021,10:55:29 PM,-500,96040215,russellhantz,Russell Hantz,,And now the sell off begins! #DogeSNL #Dogecoin,en,[],[],[],11,3,26,"['dogesnl', 'dogecoin']",[],https://twitter.com/russellhantz/status/1391240382852255749,FALSE,,0,,,"32.779167,-96.808891,10000km",,,,,[],,
1.39124E+18,1.39124E+18,2021-05-08 22:48:55 Central Daylight Time,5/8/2021,10:48:55 PM,-500,7.23584E+17,rossowesq,Drew,,#DOGECOIN on @nbcsnl with @elonmusk #elonmusk and #dogetothemoon   LETS BRING SOME $$$ #SNL  https://t.co/scAm0ifKr9,en,"[{'screen_name': 'nbcsnl', 'name': 'saturday night live - snl', 'id': '28221296'}, {'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}]",[],"['https://pbs.twimg.com/media/E06sP6eWQAcrX2g.jpg', 'https://pbs.twimg.com/media/E06sP6fXoAMl35A.jpg']",0,0,3,"['dogecoin', 'elonmusk', 'dogetothemoon', 'snl']",[],https://twitter.com/RossowEsq/status/1391238728849498112,FALSE,,1,https://pbs.twimg.com/media/E06sP6eWQAcrX2g.jpg,,"32.779167,-96.808891,10000km",,,,,[],,
1.39124E+18,1.39124E+18,2021-05-08 22:46:25 Central Daylight Time,5/8/2021,10:46:25 PM,-500,523723260,maxprestontv,Max Preston,,ELONâ€™S MOM SAID #Dogecoin Iâ€™M DEAD ðŸ˜‚  https://t.co/OvVW1rnKOZ,en,[],[],['https://pbs.twimg.com/tweet_video_thumb/E06rrOPX0AA9kgr.jpg'],0,3,15,['dogecoin'],[],https://twitter.com/MaxPrestonTV/status/1391238100957999107,FALSE,,1,https://pbs.twimg.com/tweet_video_thumb/E06rrOPX0AA9kgr.jpg,,"32.779167,-96.808891,10000km",,,,,[],,
1.39124E+18,1.39124E+18,2021-05-08 22:44:45 Central Daylight Time,5/8/2021,10:44:45 PM,-500,1.23272E+18,jj_redick,JJ Redick,,Canâ€™t believe he fit it in the opening monologue #dogecoin,en,[],[],[],11,35,612,['dogecoin'],[],https://twitter.com/jj_redick/status/1391237678021189633,FALSE,,0,,,"32.779167,-96.808891,10000km",,,,,[],,
1.39124E+18,1.39124E+18,2021-05-08 22:40:21 Central Daylight Time,5/8/2021,10:40:21 PM,-500,84472256,alekontheradio,Alek,,Papa @elonmusk looks so HANDSOME hosting @nbcsnl! Would look a lot better if he said something about #DogeCoin,en,"[{'screen_name': 'elonmusk', 'name': 'elon musk', 'id': '44196397'}, {'screen_name': 'nbcsnl', 'name': 'saturday night live - snl', 'id': '28221296'}]",[],[],1,0,2,['dogecoin'],[],https://twitter.com/AlekOnTheRadio/status/1391236571567988739,FALSE,,0,,,"32.779167,-96.808891,10000km",,,,,[],,
1.39122E+18,1.39122E+18,2021-05-08 21:49:43 Central Daylight Time,5/8/2021,9:49:43 PM,-500,25916881,markdavis,Mark Davis,,"Now the nutty thing: #Musk is a big proponent of #Dogecoin cryptocurrency, which its based on nothing and seems to exist only to delight younger folks and annoy older folks.  But the flipping thing is up 61% this week,  roughly 1000% this month (but down 8% today).  So:",en,[],[],[],2,0,3,"['musk', 'dogecoin']",[],https://twitter.com/MarkDavis/status/1391223832342581254,FALSE,,0,,,"32.779167,-96.808891,10000km",,,,,[],,
1.39121E+18,1.39121E+18,2021-05-08 21:10:33 Central Daylight Time,5/8/2021,9:10:33 PM,-500,125550876,kevinvaccaro,Kevin Vaccaro,,Fight against the giants ðŸ’ªðŸ½ #dogetothemoon #dogecoin #HODL #dogecoins,en,[],[],[],4,60,149,"['dogetothemoon', 'dogecoin', 'hodl', 'dogecoins']",[],https://twitter.com/kevinvaccaro/status/1391213973589135361,FALSE,,0,,,"32.779167,-96.808891,10000km",,,,,[],,
1.3912E+18,1.3912E+18,2021-05-08 20:11:23 Central Daylight Time,5/8/2021,8:11:23 PM,-500,37266742,ellierosetx,Ellie Holmes,,"Just bought another $10 in #dogecoin before #ElonMuskSNL. Gotta make a little something, right? #dogetothemoon",en,[],[],[],0,0,6,"['dogecoin', 'elonmusksnl', 'dogetothemoon']",[],https://twitter.com/ellierosetx/status/1391199082161524738,FALSE,,0,,,"32.779167,-96.808891,10000km",,,,,[],,
1.39119E+18,1.39119E+18,2021-05-08 19:35:46 Central Daylight Time,5/8/2021,7:35:46 PM,-500,404059812,fox26mike,Mike Iscovitz,,Letâ€™s all make a friendly wager. Winner gets bragging rights. What will the price of #Dogecoin be at midnight tonight H-town time? I say $.40  what say you? ðŸ’´ #SNL #SNLdoge #ElonMusk,en,[],[],[],11,0,22,"['dogecoin', 'snl', 'snldoge', 'elonmusk']",[],https://twitter.com/Fox26Mike/status/1391190120322248707,FALSE,,0,,,"32.779167,-96.808891,10000km",,,,,[],,
1.39119E+18,1.39119E+18,2021-05-08 19:29:23 Central Daylight Time,5/8/2021,7:29:23 PM,-500,2646336846,1funnymike,FunnyMike,,I donâ€™t know about them ppp boys but them doge boys outside tonight #DogeSNL #dogecoin #dogetothemoon #dogearmy  https://t.co/Mfm13RCxH8,en,[],[],"['https://pbs.twimg.com/media/E05-g6JXIAARrKC.jpg', 'https://pbs.twimg.com/media/E05-g6LXoAAQ5zs.jpg', 'https://pbs.twimg.com/media/E05-hIQXoAYAaXh.jpg']",23,83,580,"['dogesnl', 'dogecoin', 'dogetothemoon', 'dogearmy']",[],https://twitter.com/1funnymike/status/1391188513476030469,FALSE,,1,https://pbs.twimg.com/media/E05-g6JXIAARrKC.jpg,,"32.779167,-96.808891,10000km",,,,,[],,
1.39115E+18,1.39115E+18,2021-05-08 16:51:59 Central Daylight Time,5/8/2021,4:51:59 PM,-500,107938429,tprstly,Theo Priestley,,This'll be SHIB by next month. #SHIBARMY #dogecoin  https://t.co/lG2X6Klq5h,en,[],[],['https://pbs.twimg.com/media/E05ajbzWQAEErm2.jpg'],1,0,7,"['shibarmy', 'dogecoin']",[],https://twitter.com/tprstly/status/1391148902011768837,FALSE,,1,https://pbs.twimg.com/media/E05ajbzWQAEErm2.jpg,,"32.779167,-96.808891,10000km",,,,,[],,
1.39114E+18,1.39114E+18,2021-05-08 16:15:08 Central Daylight Time,5/8/2021,4:15:08 PM,-500,96040215,russellhantz,Russell Hantz,,The bottom will fall out in #dogecoin in 3.2.1 ðŸ˜‚ðŸ˜‚ðŸ˜‚ Letâ€™s watch it together :)! I guarantee it! Take your profits and buy the dip but what would i know..,en,[],[],[],6,0,6,['dogecoin'],[],https://twitter.com/russellhantz/status/1391139630511124480,FALSE,,0,,,"32.779167,-96.808891,10000km",,,,,[],,
1.39108E+18,1.39108E+18,2021-05-08 12:07:39 Central Daylight Time,5/8/2021,12:07:39 PM,-500,9.93544E+17,votesamuelwill1,Samuel Williams,,Pretty sure this  https://t.co/VSG8aN8tWT #dogecoin is tanking.  https://t.co/92ctQ7sX5p,en,[],['http://looks.like'],['https://pbs.twimg.com/media/E04Zel6XoAgZW4O.jpg'],3,0,0,['dogecoin'],[],https://twitter.com/votesamuelwill1/status/1391077350146772995,FALSE,,1,https://pbs.twimg.com/media/E04Zel6XoAgZW4O.jpg,,"32.779167,-96.808891,10000km",,,,,[],,
1.39107E+18,1.39107E+18,2021-05-08 11:51:26 Central Daylight Time,5/8/2021,11:51:26 AM,-500,96040215,russellhantz,Russell Hantz,,The â€œ#dogecoin killerâ€ #shiba is up 500% today!!,en,[],[],[],2,1,18,"['dogecoin', 'shiba']",[],https://twitter.com/russellhantz/status/1391073266974957570,FALSE,,0,,,"32.779167,-96.808891,10000km",,,,,[],,
1.39106E+18,1.39106E+18,2021-05-08 11:06:57 Central Daylight Time,5/8/2021,11:06:57 AM,-500,9.93544E+17,votesamuelwill1,Samuel Williams,,Sad to see #dogecoin is tanking ahead of #ElonMusk hosting #SNL,en,[],[],[],6,2,5,"['dogecoin', 'elonmusk', 'snl']",[],https://twitter.com/votesamuelwill1/status/1391062071463264260,FALSE,,0,,,"32.779167,-96.808891,10000km",,,,,[],,
1.39104E+18,1.39104E+18,2021-05-08 09:19:40 Central Daylight Time,5/8/2021,9:19:40 AM,-500,8.13877E+17,josh__keyes,Josh Keyes,,Doge to the moon!! $2 by Monday!  #dogecoin #dogetothemoon #ELONMusk,en,[],[],[],1,0,4,"['dogecoin', 'dogetothemoon', 'elonmusk']",[],https://twitter.com/Josh__Keyes/status/1391035072615174150,FALSE,,0,,,"32.779167,-96.808891,10000km",,,,,[],,
1.39103E+18,1.39103E+18,2021-05-08 09:02:00 Central Daylight Time,5/8/2021,9:02:00 AM,-500,210839744,drift0r,Drift0r,,"$DOGE investors when #DogeSNL doesn't go as plan and their cryptocurrency retirement fund disappears. Remember, if you want to invest in #dogecoin , so responsibly!  https://t.co/fjDV3JB4qF",en,[],[],[],7,16,164,"['dogesnl', 'dogecoin']",['doge'],https://twitter.com/Drift0r/status/1391030627684732929,FALSE,,1,https://pbs.twimg.com/media/EzZJrI8VgAAWrSd.jpg,,"32.779167,-96.808891,10000km",,,,,[],,
1.39103E+18,1.39103E+18,2021-05-08 08:46:54 Central Daylight Time,5/8/2021,8:46:54 AM,-500,37696377,jaymichaels13,Jay Michaels,,Only post for today! Hereâ€™s to a wonderful #SaturdayMotivation #DogeCoinTo1Dollar #dogecoin #doge #Dogefather #Dogecoins #DogecoinRise #ElonMusk #MileyCyrus #SNL ðŸš€ðŸš€ðŸš€ðŸš€ðŸš€ðŸ“ˆ â€¼ï¸â€¼ï¸â€¼ï¸ @ItsDogeCoin @abovewallstreet  https://t.co/azO5cNWgaJ,en,"[{'screen_name': 'itsdogecoin', 'name': 'dogecoin movement ðŸš€', 'id': '83202218'}, {'screen_name': 'abovewallstreet', 'name': 'abovewallstreet ðŸš€#dogecoin', 'id': '1355073655357714435'}]",[],['https://pbs.twimg.com/media/E03rh2AXEAQcnyL.jpg'],0,5,15,"['saturdaymotivation', 'dogecointo1dollar', 'dogecoin', 'doge', 'dogefather', 'dogecoins', 'dogecoinrise', 'elonmusk', 'mileycyrus', 'snl']",[],https://twitter.com/jaymichaels13/status/1391026829088235522,FALSE,,1,https://pbs.twimg.com/media/E03rh2AXEAQcnyL.jpg,,"32.779167,-96.808891,10000km",,,,,[],,
1.39086E+18,1.39086E+18,2021-05-07 21:48:09 Central Daylight Time,5/7/2021,9:48:09 PM,-500,404059812,fox26mike,Mike Iscovitz,,"From what my cursory financial knowledge can make sense of, #dogecoin is very similar to GameStop and AMC, only there are no hedge fund short sellers to contend with. Just buy and hodl and collectively refuse to sell. Itâ€™s brilliant, really. But, a gain isnâ€™t a gain until u sell.",en,[],[],[],1,0,8,['dogecoin'],[],https://twitter.com/Fox26Mike/status/1390861048287318016,FALSE,,0,,,"32.779167,-96.808891,10000km",,,,,[],,
1.39086E+18,1.39086E+18,2021-05-07 21:47:53 Central Daylight Time,5/7/2021,9:47:53 PM,-500,96040215,russellhantz,Russell Hantz,,#SAFEMOON is the next #dogecoin but youâ€™ll make more money!!,en,[],[],[],7,1,12,"['safemoon', 'dogecoin']",[],https://twitter.com/russellhantz/status/1390860982289801219,FALSE,,0,,,"32.779167,-96.808891,10000km",,,,,[],,
